trace_tag,dataset,workload,instructions,nopref_ipc,discard_ipc,permit_ipc,permit_vs_discard_ipc_pct,vberti_end_to_end_issued,vberti_end_to_end_useful,vberti_end_to_end_accuracy_pct,nopref_stlb_demand_miss,discard_stlb_demand_miss,permit_stlb_demand_miss,nopref_stlb_demand_mpki,discard_stlb_demand_mpki,permit_stlb_demand_mpki,demand_miss_reduction_count,demand_miss_reduction_pct,cross_requested,cross_in_pq,pq_drop_rate_pct,cross_pq_drop_rate_pct,dtlb_cross_lookups,dtlb_cross_misses,stlb_cross_lookups,stlb_cross_misses,stlb_cross_fills,stlb_cross_useful,stlb_cross_useless,stlb_cross_late,stlb_cross_too_early,stlb_cross_pollution_evict,cross_requested_mpki,stlb_cross_lookup_mpki,stlb_cross_translation_mpki,stlb_cross_useful_mpki,pq_survival_pct,reach_dtlb_pct_of_requested,reach_stlb_pct_of_requested,trigger_translation_pct_of_requested,useful_pct_of_requested,dtlb_miss_pct_of_lookup,stlb_miss_pct_of_lookup,fill_productivity_pct,stlb_accuracy_pct,stlb_coverage_pct_logged,stlb_too_early_among_useless_pct,stlb_late_among_useful_pct,stlb_pollution_candidate_among_cross_fill_pct,useful_vs_discard_miss_pct,net_reduction_per_useful_pct,too_early_among_useless_pct,pollution_per_fill_pct,late_per_fill_pct
xs.XL100nuclide-829B,xsbench,xsbench_XL100nuclide,100000000.0,0.1551,0.155,0.155,0.0,2174838.0,371.0,0.017058741846519145,3670665.0,3670650.0,3669749.0,36.7067,36.7065,36.6975,901.0,0.024546061324288614,297389.0,236810.0,10.7338,20.3703,198431.0,7137.0,5156.0,1970.0,1970.0,123.0,1847.0,0.0,393.0,1585.0,2.97389,0.05156,0.0197,0.00123,79.62971058109076,66.72439128548803,1.7337561241337105,0.6624320334645868,0.04135996960210364,3.5967162388941243,38.20791311093871,6.243654822335025,2.38557,0.0033516200000000005,21.277747698971304,0.0,80.45685279187818,0.00335090515303829,732.520325203252,21.277747698971304,80.45685279187818,0.0
xs.XL100unionized-28B,xsbench,xsbench_XL100unionized,100000003.0,0.4906,0.5121,0.5162,0.8006248779535152,38202907.0,226914.0,0.5939705059617584,102854.0,102857.0,98020.0,1.02854,1.02857,0.9802,4837.0,4.702645420340862,16830316.0,2343263.0,74.38470000000001,86.0771,1813386.0,16431.0,10676.0,4844.0,4844.0,2551.0,2293.0,0.0,229.0,1948.0,168.30315495090534,0.1067599967972001,0.04843999854680004,0.025509999234700022,13.922869897392301,10.774521405302194,0.06343315241377524,0.028781396617865048,0.015157172331167163,0.9060950067994348,45.37279880104908,52.66308835672997,23.8947,2.53652,9.986916703009157,0.0,40.21469859620149,2.480142333531019,189.61191689533516,9.986916703009157,40.21469859620149,0.0
xs.XL64hash-126B,xsbench,xsbench_XL64hash,100000001.0,0.2171,0.218,0.218,0.0,4380912.0,44316.0,1.0115701936035237,821047.0,821047.0,820443.0,8.21047,8.21047,8.20443,604.0,0.07356460714185667,138198.0,138093.0,0.0450616,0.0759779,114438.0,4504.0,4426.0,731.0,731.0,65.0,666.0,0.0,476.0,258.0,1.3819799861802002,0.0442599995574,0.0073099999269000005,0.0006499999935000001,99.92402205531195,82.8072765163027,3.2026512684698765,0.5289512149235155,0.047033965759272926,3.935755605655464,16.51604157252598,8.891928864569083,1.46859,0.00792192,71.47147147147147,0.0,35.294117647058826,0.007916720967252789,929.2307692307693,71.47147147147147,35.294117647058826,0.0
xs.XL64hash-49B,xsbench,xsbench_XL64hash,100000004.0,0.4014,0.4122,0.4142,0.48520135856380264,30035578.0,202207.0,0.6732249334439311,278309.0,278306.0,273147.0,2.78309,2.78306,2.73147,5159.0,1.8537149756023945,14781589.0,1923559.0,76.7006,86.9868,1467179.0,16718.0,10177.0,5210.0,5210.0,2446.0,2764.0,0.0,440.0,2700.0,147.81588408736462,0.10176999592920016,0.05209999791600008,0.02445999902160004,13.013208525822224,9.925719082028325,0.06884916093932797,0.03524654893327098,0.016547612032779425,1.139465600311891,51.193868527070855,46.948176583493286,24.0346,0.887541,15.918958031837915,0.0,51.82341650671785,0.8788887052381191,210.91578086672115,15.918958031837915,51.82341650671785,0.0
xs.XL64nuclide-355B,xsbench,xsbench_XL64nuclide,100000002.0,0.155,0.155,0.1551,0.0645161290322438,2189599.0,368.0,0.016806730364783688,3670020.0,3670003.0,3669066.0,36.7002,36.7,36.6907,937.0,0.02553131427957961,308004.0,241054.0,10.9163,21.7367,202460.0,6305.0,4786.0,1897.0,1897.0,130.0,1767.0,0.0,381.0,1554.0,3.080039938399201,0.04785999904280002,0.018969999620600007,0.0012999999740000005,78.26326930819081,65.73291255957714,1.5538759236893027,0.6159010921936079,0.04220724406176543,3.1141953966215548,39.636439615545335,6.852925672113865,2.7162599999999997,0.0035430099999999996,21.561969439728355,0.0,81.91881918819189,0.0035422314368680355,720.7692307692308,21.561969439728355,81.91881918819189,0.0
xs.XL64unionized-28B,xsbench,xsbench_XL64unionized,100000000.0,0.491,0.5123,0.5159,0.7027132539527692,37568463.0,219118.0,0.5832498391004178,102847.0,102862.0,97995.0,1.02847,1.02862,0.97995,4867.0,4.731582119733234,16368890.0,2305020.0,74.5639,85.9183,1765029.0,17088.0,10956.0,4928.0,4928.0,2562.0,2366.0,0.0,182.0,1912.0,163.6889,0.10956,0.04928,0.02562,14.081712321360826,10.782826446997932,0.06693184449281533,0.030105889892350676,0.015651641620170947,0.9681427330655757,44.97991967871486,51.98863636363637,23.3844,2.54781,7.6923076923076925,0.0,38.798701298701296,2.4907157162022906,189.9687743950039,7.6923076923076925,38.798701298701296,0.0
xs.XXL100hash-552B,xsbench,xsbench_XXL100hash,100000003.0,0.1964,0.1968,0.1969,0.050813008130079496,3982237.0,41704.0,1.0472505780042725,933972.0,933972.0,933313.0,9.33972,9.33972,9.33313,659.0,0.07055886043692959,125617.0,125577.0,0.017901300000000002,0.0318428,101255.0,4017.0,3956.0,789.0,789.0,81.0,708.0,0.0,480.0,194.0,1.2561699623149012,0.039559998813200034,0.007889999763300007,0.0008099999757000008,99.96815717617838,80.60612815144447,3.149255275957872,0.6280996998813855,0.06448171823877341,3.9672114957286055,19.944388270980788,10.26615969581749,2.04752,0.00867801,67.79661016949152,0.0,24.58808618504436,0.008672636867058114,813.5802469135803,67.79661016949152,24.58808618504436,0.0
xs.XXL100hash-563B,xsbench,xsbench_XXL100hash,100000003.0,0.1969,0.1974,0.1973,-0.05065856129685686,3957099.0,41235.0,1.0420512602793106,933889.0,933889.0,933239.0,9.33889,9.33889,9.33239,650.0,0.06960141944064016,122439.0,122409.0,0.00932414,0.024502,98585.0,4040.0,3980.0,792.0,792.0,89.0,703.0,0.0,458.0,185.0,1.224389963268301,0.039799998806000034,0.007919999762400006,0.0008899999733000007,99.97549800308725,80.51764552144333,3.250598257091286,0.6468527184965575,0.07268925750782022,4.097986509103819,19.899497487437188,11.237373737373737,2.23618,0.009535769999999999,65.14935988620199,0.0,23.358585858585858,0.009530040508026114,730.3370786516854,65.14935988620199,23.358585858585858,0.0
xs.XXL100hash-94B,xsbench,xsbench_XXL100hash,100000000.0,0.4774,0.5012,0.5046,0.6783719074221928,37083541.0,229368.0,0.6185169857430821,130926.0,130941.0,124918.0,1.30926,1.30941,1.24918,6023.0,4.599781581017405,16790829.0,2387496.0,74.9086,85.78099999999999,1858386.0,19844.0,11585.0,6047.0,6047.0,2654.0,3393.0,0.0,321.0,2171.0,167.90829,0.11585,0.06047,0.02654,14.219047790910144,11.067863296088596,0.0689959977556796,0.03601370724459167,0.015806247565263155,1.0678083024732214,52.1968062149331,43.889531999338516,22.9089,2.08039,9.460654288240496,0.0,35.90210021498264,2.026867062264684,226.94046721929163,9.460654288240496,35.90210021498264,0.0
xs.XXL100nuclide-165B,xsbench,xsbench_XXL100nuclide,100000001.0,0.145,0.145,0.1449,-0.06896551724137057,2099236.0,238.0,0.011337458008532628,3855369.0,3855322.0,3854431.0,38.5537,38.5532,38.5443,891.0,0.023110910061468277,284238.0,215457.0,12.475999999999999,24.1984,179680.0,5797.0,4533.0,1795.0,1795.0,110.0,1685.0,0.0,389.0,1401.0,2.8423799715762,0.04532999954670001,0.017949999820500002,0.0010999999890000001,75.80161695480548,63.21462999317473,1.5947902813839108,0.6315130278147186,0.03869996270730867,3.226291184327694,39.59849988969777,6.128133704735376,2.42665,0.0028537799999999998,23.08605341246291,0.0,78.05013927576601,0.002853198773020775,810.0,23.08605341246291,78.05013927576601,0.0
xs.XXL100nuclide-30B,xsbench,xsbench_XXL100nuclide,100000005.0,0.512,0.5389,0.5434,0.8350343291890772,37670744.0,223531.0,0.5933809005736653,128941.0,128935.0,123632.0,1.28941,1.28935,1.23632,5303.0,4.11292511730717,16843243.0,2341893.0,75.115,86.0959,1828790.0,17410.0,10536.0,5303.0,5303.0,2644.0,2659.0,0.0,291.0,1920.0,168.43242157837892,0.10535999473200026,0.053029997348500134,0.026439998678000065,13.904050425443604,10.857707152951484,0.06255327433083997,0.03148443562798447,0.01569768957201413,0.9519955817781155,50.33219438116932,49.85857062040355,25.0949,2.09383,10.943963896201579,0.0,36.20592117669244,2.0506456741769106,200.56732223903174,10.943963896201579,36.20592117669244,0.0
xs.XXL100nuclide-324B,xsbench,xsbench_XXL100nuclide,100000000.0,0.1447,0.1447,0.1447,0.0,2124690.0,342.0,0.016096465837369216,3852361.0,3852445.0,3851571.0,38.5236,38.5244,38.5157,874.0,0.022686891052305744,297528.0,223339.0,12.5611,24.9351,185462.0,7246.0,5483.0,1839.0,1839.0,143.0,1696.0,0.0,377.0,1437.0,2.97528,0.05483,0.01839,0.00143,75.06486784437095,62.334301309456585,1.8428517652120138,0.6180930870371865,0.04806270334220645,3.906999816674036,33.540032828743385,7.775965198477433,2.60806,0.0037126299999999997,22.22877358490566,0.0,78.14029363784665,0.0037119283987182166,611.1888111888112,22.22877358490566,78.14029363784665,0.0
xs.XXL100nuclide-487B,xsbench,xsbench_XXL100nuclide,100000001.0,0.1444,0.1443,0.1443,0.0,2101173.0,179.0,0.008519051025308245,3851803.0,3851742.0,3850875.0,38.518,38.5174,38.5087,867.0,0.022509295793955046,287529.0,220144.0,12.5632,23.4359,182736.0,6316.0,4888.0,1743.0,1743.0,144.0,1599.0,0.0,326.0,1341.0,2.8752899712471005,0.048879999511200006,0.017429999825700003,0.0014399999856000002,76.56410309916565,63.553937168076956,1.7000024345370381,0.6061997224627776,0.050081904781778534,3.4563523334208917,35.65875613747954,8.261617900172118,2.94599,0.00373927,20.38774233896185,0.0,76.93631669535283,0.0037385681595496273,602.0833333333333,20.38774233896185,76.93631669535283,0.0
xs.XXL100nuclide-648B,xsbench,xsbench_XXL100nuclide,100000001.0,0.1448,0.1447,0.1447,0.0,2059784.0,226.0,0.010972024251086522,3858568.0,3858514.0,3857637.0,38.5857,38.5851,38.5764,877.0,0.022728957313618663,281077.0,215506.0,12.411,23.3285,179412.0,5595.0,4291.0,1859.0,1859.0,142.0,1717.0,0.0,358.0,1416.0,2.8107699718923005,0.042909999570900005,0.018589999814100002,0.0014199999858000001,76.67151705760344,63.830195996114945,1.526627934694052,0.6613846027956752,0.050519964280250615,3.118520500300983,43.32323467723141,7.638515330823023,3.3092499999999996,0.0036808699999999997,20.85032032615026,0.0,76.16998386229156,0.003680173248043158,617.6056338028169,20.85032032615026,76.16998386229156,0.0
xs.XXL100nuclide-650B,xsbench,xsbench_XXL100nuclide,100000001.0,0.144,0.1439,0.1439,0.0,2085924.0,216.0,0.010355123197201816,3849909.0,3849841.0,3848951.0,38.4991,38.4984,38.4895,890.0,0.023117837853563302,287076.0,215199.0,12.8732,25.037599999999998,178253.0,5059.0,4111.0,1803.0,1803.0,157.0,1646.0,0.0,368.0,1338.0,2.8707599712924003,0.041109999588900006,0.0180299998197,0.0015699999843,74.962379300255,62.09261658933522,1.4320249689977567,0.6280566818542825,0.05468935055525366,2.838100901527604,43.85794210654342,8.707709373266779,3.81902,0.00407887,22.357229647630618,0.0,74.20965058236273,0.004078090497763414,566.8789808917197,22.357229647630618,74.20965058236273,0.0
xs.XXL100nuclide-861B,xsbench,xsbench_XXL100nuclide,100000003.0,0.1446,0.1446,0.1445,-0.06915629322269412,2058458.0,231.0,0.011221992384590795,3856244.0,3856168.0,3855262.0,38.5624,38.5617,38.5526,906.0,0.02349482698886563,280510.0,212420.0,12.3372,24.273600000000002,176506.0,5516.0,4351.0,1819.0,1819.0,153.0,1666.0,0.0,352.0,1395.0,2.8050999158470025,0.04350999869470004,0.018189999454300016,0.0015299999541000015,75.72635556664646,62.92324694306798,1.5511033474742433,0.6484617304195929,0.054543510035292855,3.1251062286834443,41.80648126867387,8.411214953271028,3.51643,0.00396844,21.12845138055222,0.0,76.69048927982408,0.0039676694583845925,592.1568627450981,21.12845138055222,76.69048927982408,0.0
xs.XXL100unionized-24B,xsbench,xsbench_XXL100unionized,100000005.0,0.3264,0.3341,0.3354,0.3891050583657574,22509890.0,173220.0,0.7695284161761785,857653.0,857659.0,852869.0,8.57653,8.57659,8.52869,4790.0,0.558497025041421,15109934.0,1499031.0,81.96560000000001,90.0792,1143135.0,15376.0,8063.0,4797.0,4797.0,2190.0,2607.0,0.0,864.0,2673.0,151.09933244503338,0.0806299959685002,0.04796999760150012,0.021899998905000054,9.92083089178285,7.56545329714875,0.05336224499723162,0.031747325964494616,0.014493776081351514,1.3450729791319485,59.493984869155405,45.6535334584115,27.161099999999998,0.256123,33.14154200230149,0.0,55.72232645403376,0.2553462390064116,218.72146118721463,33.14154200230149,55.72232645403376,0.0
xs.XXL64hash-205B,xsbench,xsbench_XXL64hash,100000001.0,0.1969,0.1976,0.1974,-0.10121457489878916,3974171.0,41310.0,1.039462066428445,934987.0,934988.0,934338.0,9.34987,9.34988,9.34338,650.0,0.06951960880781358,124323.0,124251.0,0.017837,0.0579137,106278.0,4161.0,4091.0,788.0,788.0,89.0,699.0,0.0,464.0,170.0,1.2432299875677002,0.040909999590900005,0.0078799999212,0.0008899999911000001,99.94208633961536,85.48538886609879,3.2906220087996587,0.6338328386541509,0.07158771908657288,3.915203522836335,19.2617941823515,11.294416243654823,2.17551,0.00952455,66.38054363376253,0.0,21.573604060913706,0.009518838744454475,730.3370786516854,66.38054363376253,21.573604060913706,0.0
xs.XXL64hash-24B,xsbench,xsbench_XXL64hash,100000000.0,0.3259,0.334,0.3343,0.08982035928142285,22526426.0,173611.0,0.7706992667190081,857623.0,857626.0,852815.0,8.57623,8.57626,8.52815,4811.0,0.5609671348583182,14277107.0,1387857.0,81.6298,90.2791,1044857.0,14880.0,8009.0,4805.0,4805.0,2191.0,2614.0,0.0,893.0,2667.0,142.77107,0.08009,0.04805,0.02191,9.720855912896079,7.318408414253671,0.056096798882294574,0.03365527764133168,0.015346246266838233,1.424118324325721,59.99500561867899,45.598335067637876,27.3567,0.25625600000000004,34.16220351951033,0.0,55.504682622268476,0.2554726652410258,219.5801004107713,34.16220351951033,55.504682622268476,0.0
xs.XXL64nuclide-24B,xsbench,xsbench_XXL64nuclide,100000003.0,0.3263,0.3339,0.3349,0.2994908655286066,22365026.0,171259.0,0.7657446944170778,857520.0,857522.0,852695.0,8.5752,8.57522,8.52695,4827.0,0.5629010101198569,14547129.0,1315686.0,82.0574,90.9557,990826.0,15481.0,8100.0,4834.0,4834.0,2209.0,2625.0,0.0,867.0,2656.0,145.47128563586142,0.08099999757000008,0.04833999854980004,0.02208999933730002,9.044300081479994,6.811144659540725,0.055681090062513365,0.033229924612616,0.015185126907171853,1.5624337673819622,59.67901234567902,45.69714522134878,27.271600000000003,0.258392,33.02857142857143,0.0,54.944145635084816,0.25760272039667786,218.5151652331372,33.02857142857143,54.944145635084816,0.0
xs.XXL64nuclide-531B,xsbench,xsbench_XXL64nuclide,100000005.0,0.1445,0.1445,0.1444,-0.0692041522491249,2110155.0,206.0,0.009762316038395284,3857568.0,3857585.0,3856774.0,38.5757,38.5758,38.5677,811.0,0.02102351600807241,303473.0,225999.0,12.8225,25.5291,188118.0,8419.0,5926.0,1618.0,1618.0,394.0,1224.0,0.0,265.0,1237.0,3.0347298482635074,0.05925999703700015,0.01617999919100004,0.00393999980300001,74.47087549798499,61.98838117394298,1.9527272607447779,0.5331611049417906,0.12983033086963255,4.475382472703304,27.303408707391156,24.351050679851667,6.648669999999999,0.0102147,21.65032679738562,0.0,76.45241038318912,0.01021364402858265,205.83756345177667,21.65032679738562,76.45241038318912,0.0
xs.XXL64nuclide-566B,xsbench,xsbench_XXL64nuclide,100000001.0,0.1447,0.1447,0.1447,0.0,2052788.0,312.0,0.015198841770314324,3841117.0,3841050.0,3840170.0,38.4112,38.4105,38.4017,880.0,0.022910402103591465,277289.0,211456.0,12.4281,23.741699999999998,176388.0,5952.0,4771.0,1800.0,1800.0,149.0,1651.0,0.0,387.0,1373.0,2.7728899722711002,0.047709999522900004,0.01799999982,0.0014899999851000002,76.25834418242339,63.61161099069923,1.7205875458456703,0.6491422306690854,0.05373455131649651,3.374379209470032,37.72793963529658,8.277777777777779,3.12304,0.00387989,23.440339188370686,0.0,76.27777777777777,0.003879147628903555,590.6040268456376,23.440339188370686,76.27777777777777,0.0
xs.XXL64unionized-24B,xsbench,xsbench_XXL64unionized,100000000.0,0.3261,0.3339,0.3347,0.23959269242288528,22667117.0,177129.0,0.7814359452946751,857761.0,857764.0,852992.0,8.57761,8.57764,8.52992,4772.0,0.5563301793966638,14157531.0,1339405.0,81.85510000000001,90.5393,1014406.0,15038.0,8020.0,4789.0,4789.0,2210.0,2579.0,0.0,884.0,2680.0,141.57531,0.0802,0.04789,0.0221,9.460724472367392,7.165133525047553,0.05664829552554044,0.03382651960995176,0.015610066472748672,1.4824439129894735,59.71321695760599,46.14742117352266,27.5561,0.25841800000000004,34.27685149282668,0.0,55.96157861766549,0.257646625412118,215.92760180995475,34.27685149282668,55.96157861766549,0.0
